檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N01安溪_113學年度財務報告.pdf,5,資產總計,"$24,140,447",資產,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,應付票據,"$17,684",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,應付票據,$-,負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,其他應付款,"1,926,288",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,其他應付款,"2,063,288",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,預收款項,"4,324,548",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,預收款項,"5,207,452",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,其他流動負債,"3,075",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,其他流動負債,"1,542",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,流動負債合計,"6,271,595",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,流動負債合計,"7,272,282",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,資遣費準備,"790,438",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,資遣費準備,"713,906",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,業務發展準備,"15,899,844",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,業務發展準備,"10,479,844",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,應付代管財產,"2,572,979",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,應付代管財產,"3,030,018",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,應付購置財產,"170,274",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,應付購置財產,"172,779",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,非流動負債合計,"19,433,535",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,非流動負債合計,"14,396,547",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,負債總額,"25,705,130",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,負債總額,"21,668,829",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,累積餘絀,"2,471,618",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,累積餘絀,"2,220,819",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,本期餘絀,"(1,988,771)",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,本期餘絀,"250,799",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,餘絀總額,"482,847",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,餘絀總額,"2,471,618",負債及淨值,112學年度,前一年度,113年7月31日
N01安溪_113學年度財務報告.pdf,5,負債及餘絀總計,"$26,187,977",負債及淨值,113學年度,本年度,114年7月31日
N01安溪_113學年度財務報告.pdf,5,負債及餘絀總計,"$24,140,447",負債及淨值,112學年度,前一年度,113年7月31日
