檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N08鷺江_111學年度財務報告.pdf,5,存出保證金,"3,000",資產,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,存出保證金,"3,000",資產,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,非流動資產合計,"8,389,969",資產,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,非流動資產合計,"6,957,236",資產,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,資產總計,"$ 14,295,302",資產,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,資產總計,"$ 12,511,079",資產,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,應付帳款,"$ 106,888",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,應付帳款,"$ 43,084",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,其他應付款,"955,777",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,其他應付款,"1,492,214",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,預收款項,"2,539,981",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,預收款項,"2,206,092",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,其他流動負債,"78,257",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,其他流動負債,"68,695",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,流動負債合計,"3,680,903",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,流動負債合計,"3,810,085",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,資遣費準備,"240,905",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,資遣費準備,"191,999",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,業務發展準備,"6,550,652",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,業務發展準備,"4,977,012",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,應付代管財產,"1,354,972",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,應付代管財產,"1,562,257",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,應付購置財產,"264,893",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,應付購置財產,"222,968",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,非流動負債合計,"8,411,422",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,非流動負債合計,"6,954,236",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,負債總額,"12,092,325",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,負債總額,"10,764,321",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,累積餘絀,"1,746,758",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,累積餘絀,"190,412",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,本期餘絀,"456,219",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,本期餘絀,"1,556,346",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,餘絀總額,"2,202,977",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,餘絀總額,"1,746,758",負債及淨值,110學年度,前一年度,111年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,負債及餘絀總計,"$ 14,295,302",負債及淨值,111學年度,本年度,112年 7月 31日
N08鷺江_111學年度財務報告.pdf,5,負債及餘絀總計,"$ 12,511,079",負債及淨值,110學年度,前一年度,111年 7月 31日
