檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N08鷺江_111學年度財務報告.pdf,,501030608,000001,餐具消毒櫃,"55,000",1,550,5,106/08/10
N08鷺江_111學年度財務報告.pdf,,501030729A,000001,展示牌,"46,800",1,"41,395",5,111/05/04
N08鷺江_111學年度財務報告.pdf,,501030803,000001,兒童輔導教具,"78,299",1,783,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,501030803,000002,兒童輔導教具,"41,287",1,413,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,501030803,000003,兒童輔導教具,"95,924",1,959,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,501030803,000004,兒童輔導教具,"74,404",1,744,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,502020315,000002,金屬感應門,"36,388",1,"17,176",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,502020315,000003,金屬感應門,"20,532",1,"9,690",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,502020315,000004,金屬感應門,"134,064",1,"63,279",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,502020315,000005,金屬感應門,"127,984",1,"60,409",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,502020315,000006,金屬感應門,"65,432",1,"30,883",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,502020315,000007,金屬感應門,"156,259",1,"73,754",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,502020315,000008,金屬感應門,"78,100",1,"36,863",10,106/08/02
N08鷺江_111學年度財務報告.pdf,,5030990,000002,組合式體能遊具,"47,570",1,"37,105",3,111/04/14
N08鷺江_111學年度財務報告.pdf,,5030990,000003,球形屋,"30,000",1,"23,400",3,111/04/14
N08鷺江_111學年度財務報告.pdf,,5030991,000004,遊具-原木綁繩區,"15,750",1,"14,451",3,111/09/01
N08鷺江_111學年度財務報告.pdf,,5030992,000005,遊具-三角小木屋,"73,080",1,"67,051",3,111/09/01
N08鷺江_111學年度財務報告.pdf,,6010705,000018,放置用具-手推車,"2,600",1,"2,600",3,106/07/25
N08鷺江_111學年度財務報告.pdf,,6011008,000001,遮蔽用具-鐵門,"8,754",1,"8,754",5,106/08/02
N08鷺江_111學年度財務報告.pdf,,6011229,000063,電器用品-手提 CD 音響,"2,450",1,"2,450",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6011408,000034,什項用具-銀幕,"4,800",1,"4,800",6,106/08/07
N08鷺江_111學年度財務報告.pdf,,6030103,000001,爐灶用具-快速爐,"8,754",1,"8,754",3,106/08/02
N08鷺江_111學年度財務報告.pdf,,6030303,000001,炊蒸用具-蒸籠,"2,400",1,"2,400",2,106/07/25
N08鷺江_111學年度財務報告.pdf,,6040212,000002,飲食用具-蒸煮鍋,"1,350",1,"1,350",2,106/07/25
N08鷺江_111學年度財務報告.pdf,,6040212,000003,飲食用具-蒸煮鍋,"1,000",1,"1,000",2,106/07/25
N08鷺江_111學年度財務報告.pdf,,6040213,000001,飲食用具-冰桶,"2,800",1,"2,800",3,106/07/25
N08鷺江_111學年度財務報告.pdf,,6040213,000002,飲食用具-冰桶,"2,800",1,"2,800",3,106/07/25
N08鷺江_111學年度財務報告.pdf,,6050102,000001,鋪蓋用具-床墊,"1,800",1,"1,800",2,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070201,000008,陳列用具-辦公桌,"2,900",1,"2,900",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070201,000009,陳列用具-辦公桌,"2,900",1,"2,900",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070201,000010,陳列用具-辦公桌,"3,150",1,"3,150",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070202,000209,陳列用具-辦公椅,"1,500",1,"1,500",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070202,000210,陳列用具-辦公椅,"1,500",1,"1,500",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070202,000211,陳列用具-辦公椅,"1,500",1,"1,500",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070202,000212,陳列用具-辦公椅,"1,800",1,"1,800",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070202,000213,陳列用具-辦公椅,"7,200",1,"7,200",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070210,000012,陳列用品-折合桌,"1,800",1,"1,800",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070210,000013,陳列用品-折合桌,"1,800",1,"1,800",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070210,000014,陳列用品-折合桌,"1,800",1,"1,800",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070210,000015,陳列用品-折合桌,"1,800",1,"1,800",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070214,000001,陳列用具-床,"5,000",1,"5,000",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070217,000001,陳列用具-工作台,"5,690",1,"5,690",5,106/08/02
N08鷺江_111學年度財務報告.pdf,,6070217,000002,陳列用具-工作台,"6,653",1,"6,653",5,106/08/02
N08鷺江_111學年度財務報告.pdf,,6070217,000003,陳列用具-工作台,"7,003",1,"7,003",5,106/08/02
N08鷺江_111學年度財務報告.pdf,,6070217,000004,陳列用具-工作台,"7,003",1,"7,003",5,106/08/02
N08鷺江_111學年度財務報告.pdf,,6070217,000005,陳列用具-工作台,"7,878",1,"7,878",5,106/08/02
N08鷺江_111學年度財務報告.pdf,,6070224,000267,陳列用具-學生桌,"7,248",1,"7,248",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070227,000002,陳列用具-學生桌,"2,100",1,"2,100",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070227,000003,陳列用具-學生桌,"2,100",1,"2,100",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070227,000004,陳列用具-學生桌,"2,100",1,"2,100",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070227,000005,陳列用具-學生桌,"2,100",1,"2,100",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000081,陳列用具-置物櫃,637,1,637,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000082,陳列用具-置物櫃,637,1,637,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000083,陳列用具-置物櫃,637,1,637,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000084,陳列用具-置物櫃,637,1,637,5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000094,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000095,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000096,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000097,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000098,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000099,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000100,陳列用具-置物櫃,"9,830",1,"9,830",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000101,陳列用具-置物櫃,"5,078",1,"5,078",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000102,陳列用具-置物櫃,"5,081",1,"5,081",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000103,陳列用具-置物櫃,"5,081",1,"5,081",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000104,陳列用具-置物櫃,"5,081",1,"5,081",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000105,陳列用具-置物櫃,"1,400",1,"1,400",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000106,陳列用具-置物櫃,"1,400",1,"1,400",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000107,陳列用具-置物櫃,"4,250",1,"4,250",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000108,陳列用具-置物櫃,"4,250",1,"4,250",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000109,陳列用具-置物櫃,"4,250",1,"4,250",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000110,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000111,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000112,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000113,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000114,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000115,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000116,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000117,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000118,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000119,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000120,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000121,陳列用具-置物櫃,"4,463",1,"4,463",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000122,陳列用具-置物櫃,"4,743",1,"4,743",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070240,000123,陳列用具-置物櫃,"4,743",1,"4,743",5,106/08/07
N08鷺江_111學年度財務報告.pdf,,6070301,000021,裝潢用具-屏風,"4,500",1,"4,500",5,106/08/07
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-01,,華碩桌上型電腦,"$ 25,200",1,"$ 25,200",3,107/10/01
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-02,,筆記型電腦,"34,125",1,"34,125",3,107/10/01
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-02-G-04,,LUMIX 相機,"17,850",1,"17,850",5,108/01/29
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-08-G-18,,十層單位積木,"13,800",1,"13,800",3,108/02/12
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-03,,桌上型電腦-勁創,"20,000",1,"20,000",3,109/04/29
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-04,,VPN 路由器-勁創,"12,889",1,"12,889",3,109/05/12
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-05,,角鋼架,"16,000",2,"32,000",3,110/01/19
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-06,,移動式變色光桌,"12,000",1,"12,000",2,110/07/19
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-07,,筆記型電腦組(含音箱),"37,779",1,"37,779",3,110/07/22
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-08,,MIPRO 雙頻道迷你無線喊話器,"17,325",1,"17,325",3,111/06/2
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-09,,電腦桌機,"29,925",1,"29,925",5,112/07/24
N08鷺江_111學年度財務報告.pdf,2.購置財產,001-1-03-A-10,,數位攝影-CanonPowerShotSX740HS,"12,000",1,"12,000",5,112/07/31
