檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N02山北_113學年度財務報告.pdf,5,其他應付款,"1,379,303",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,預收款項,"2,714,589",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,其他流動負債,,負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,流動負債合計,"4,106,641",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,資遣費準備,"413,891",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,業務發展準備,"9,114,885",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,應付代管財產,"602,285",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,應付購置財產,"119,004",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,非流動負債合計,"10,250,065",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,負債總額,"14,356,706",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,累積餘絀,"1,838,209",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,本期餘絀,"674,883",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,餘絀總額,"2,513,092",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,負債及餘絀總計,"$ 16,869,798",負債及淨值,113學年度,本年度,114 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,應付帳款,"$ 6,491",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,其他應付款,"1,287,014",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,預收款項,"3,035,595",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,其他流動負債,55,負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,流動負債合計,"4,329,155",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,資遣費準備,"357,572",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,業務發展準備,"6,910,098",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,應付代管財產,"687,929",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,應付購置財產,"101,679",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,非流動負債合計,"8,057,278",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,負債總額,"12,386,433",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,累積餘絀,"2,187,049",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,本期餘絀,"(348,840)",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,餘絀總額,"1,838,209",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
N02山北_113學年度財務報告.pdf,5,負債及餘絀總計,"$ 14,224,642",負債及淨值,112學年度,前一年度,113 年 7 月 31 日
