檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N06昌平_110學年度財務報告.pdf,5,資遣費準備,"215,484",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,業務發展準備,"4,277,567",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,應付代管財產,"1,064,891",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,應付購置財產,"270,513",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,非流動負債合計,"5,828,455",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,負債總額,"9,634,911",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,累積餘絀,"207,443",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,本期餘絀,"1,611,855",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,餘絀總額,"1,819,298",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,負債及餘絀總計,"$ 11,454,209",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,應付票據,"$ 2,000",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,應付帳款,"77,287",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,其他應付款,"1,247,891",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,預收款項,"2,206,250",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,其他流動負債,-,負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,流動負債合計,"3,533,428",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,資遣費準備,"166,884",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,業務發展準備,"3,664,467",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,應付代管財產,"1,064,891",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,應付購置財產,"233,635",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,非流動負債合計,"5,129,877",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,負債總額,"8,663,305",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,累積餘絀,"845,420",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,本期餘絀,"(637,977)",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,餘絀總額,"207,443",負債及淨值,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,負債及餘絀總計,"$ 8,870,748",負債及淨值,109學年度,前一年度,110年7月31日
